claim_status,verified_status,author_ban_status,like_rate,share_rate,download_rate,comment_rate
claim,not verified,banned,0.6495453598944957,0.2491682822142337,0.01184824560412332,0.0005084737554903059
claim,not verified,active,0.5690825832938575,0.04626559292594347,0.010895310279488394,0.0006316121901152693
claim,not verified,active,0.35689293862977073,0.09519209175435962,0.0013660566807214586,0.0007919939510797561
claim,not verified,active,0.14674815571807237,0.046626001980008304,6.387123558905247e-05,4.391147446747357e-05
claim,not verified,banned,0.6410058891272614,0.01042505196477565,0.0011054149928167284,0.0006778851523893526
claim,not verified,banned,0.5575939295906156,0.19535732916014606,0.009801729768589751,0.0050805924873861905
claim,not verified,active,0.2055740757425594,0.023562826337851114,0.0016518004625041295,0.00027887540276043746
claim,not verified,active,0.41792390561278614,0.16176539921265412,0.008987294028900781,0.005866787675915231
claim,not verified,banned,0.5656892303048666,0.1746252098168358,0.005805172467422948,5.529832872321919e-05
claim,not verified,active,0.14668663060278206,0.022628477588871716,0.0011108964451313757,0.00020527434312210202
claim,not verified,active,0.5179923735792251,0.1422101933879876,0.005138130530335216,0.001479127000361914
claim,not verified,active,0.2598817360795075,0.07243627581297059,0.001210575564096672,0.00012015638353316842
claim,not verified,active,0.09952761690477147,0.003805467705182439,0.0014406823438925973,0.000568237259144889
claim,not verified,active,0.38786448500104886,0.11212371512481645,0.0038139815397524647,0.0017004929725194043
claim,not verified,active,0.20072303838025768,0.053879567455177586,0.0033563552389392595,0.00029292214874906264
claim,not verified,under review,0.15602537983128065,0.032699377863867576,0.0023726474875972944,0.0013869147781898786
claim,not verified,active,0.27827260864339554,0.08622791504266754,0.006043852269020106,0.001701979705018801
claim,not verified,active,0.3572977878039882,0.09990364324747648,0.00449041176808627,0.002737012887214488
claim,not verified,active,0.24207248782563523,0.04644348707935126,0.005339548406397522,0.0005886031313686588
claim,not verified,under review,0.178928493510807,0.015426011694332255,0.004098551939051407,0.0026039264040742384
claim,not verified,active,0.4133454991798916,0.11928503926744224,0.009325338634166477,0.0043503763808778965
claim,not verified,active,0.22826124674680878,0.02684595364977073,0.003477506506382451,0.0012566612963192465
claim,not verified,banned,0.3683124742126255,0.08183979409395446,0.006453556529199494,0.003932124355724961
claim,not verified,banned,0.4706012033431401,0.0840876988988864,0.010734101745705969,0.0009247481329452252
claim,not verified,banned,0.6105764585905211,0.13048682303687403,0.015125328753153347,0.00444688959261446
claim,not verified,under review,0.652820585075468,0.055848112858627307,0.0037601930291128764,0.0017964388242131773
claim,not verified,banned,0.5259741893285703,0.08307128541839619,0.011794252555491266,0.001266215524976311
claim,not verified,under review,0.5143831307206786,0.19943850249291364,0.012553190049993574,0.00578545383205136
claim,not verified,under review,0.021320816072615194,0.004637418880515771,0.0004524311102942216,5.65538887867777e-05
claim,not verified,active,0.22695990077692083,0.010028028972726546,0.0030865391309729175,0.0004564055356576494
claim,not verified,active,0.07392697460023696,0.016001331822781087,0.00020971884702199238,1.5134349785092232e-05
claim,not verified,active,0.3336996336996337,0.026394205045890438,0.005214635551714203,0.0030744536362513892
claim,not verified,active,0.11478599221789883,0.036721789883268484,0.0007295719844357977,0.00024319066147859923
claim,not verified,active,0.22806845878773863,0.004156680551919749,0.0038173856245695276,0.0021958862713901944
claim,not verified,banned,0.44725459799812445,0.13450779251433784,0.01008274163811857,0.002022289844532481
claim,not verified,active,0.6362806791748206,0.06029021589488509,0.01505409240279983,0.003882204628052093
claim,not verified,under review,0.3583688606431368,0.06997163098087072,0.0027735074567729052,0.0010737436011220818
claim,not verified,active,0.33253220546447004,0.010332314957462842,0.002205998279395827,0.0012612798265988522
claim,not verified,under review,0.5372698911671548,0.15651297572423528,0.006444021554402351,0.003355697432999712
claim,not verified,active,0.24353300471495928,0.01205529361337334,0.003246892413201886,0.00012323189027003858
claim,not verified,active,0.05776102917289325,0.0031187057371190956,0.00019491910856994348,6.497303618998116e-05
claim,not verified,active,0.6443075554653943,0.07770031716803665,0.005555317148530611,1.1703617588196512e-05
claim,not verified,active,0.11874952903995072,0.02703975567700784,0.0010139492825893273,0.0001551397809426293
claim,not verified,active,0.5697236935146025,0.10442099271098777,0.006854295358424613,0.003939135191386603
claim,not verified,banned,0.08605388468255394,0.03282770428314495,0.000890349788113213,0.0004911328569253162
claim,not verified,under review,0.09249242109017417,0.010164655531118113,0.0013077334601438507,0.000713309160078464
claim,not verified,active,0.012723079200745956,0.0014597061367396607,0.00012077639743486515,4.025879914495505e-05
claim,not verified,active,0.4451367255105573,0.11692627206645899,0.0008076612437983154,0.00013845621322256836
claim,not verified,under review,0.46699986199354687,0.04579193867622114,0.007824441816304676,0.0004437169505115847
claim,not verified,active,0.4207143707269337,0.0887519450578999,0.002706550822765002,0.0006303530417840314
claim,not verified,banned,0.30153096935103857,0.03661313695915772,0.005274105620126381,0.0008773745797967252
claim,not verified,under review,0.21059113671940585,0.06567783616835388,5.529622186050673e-05,8.043086816073708e-06
claim,not verified,under review,0.29726964136370343,0.07267673537659271,0.006405273773798396,0.00038987553500270574
claim,not verified,active,0.5930833282684009,0.18511990383381619,0.0035319462171707963,0.0004794802703998595
claim,not verified,under review,0.4785949876506594,0.16171551005589163,0.007486308339767945,0.002281687692079547
claim,not verified,active,0.4152299880097642,0.04241963914644807,0.004718070224884596,0.0028375299158772695
claim,not verified,active,0.606674954068578,0.04314635987954385,0.009667260223830583,0.0015879275070422286
claim,not verified,under review,0.4818371053979244,0.10563954750192711,0.007286112765290948,0.004195261407337003
claim,not verified,active,0.5851496952777304,0.12308113832095438,0.011334335498107983,0.0014277145459527106
claim,not verified,under review,0.29112686645421243,0.09898317014170922,0.004678021651846415,0.00017240429340011483
claim,not verified,under review,0.47901939840540225,0.10857746360548708,0.004236525329140813,0.0019842460465097672
claim,not verified,active,0.5113873292853521,0.013655265996577131,0.011964795523588447,0.006491254149943016
claim,not verified,active,0.16053995132723226,0.0159150848739514,0.0006154526285678374,0.000245964342755104
claim,not verified,active,0.457618438586754,0.16844435149360382,0.00690294055346863,0.0020122963237048774
claim,not verified,active,0.08182742721869218,0.02316866290920123,0.0006601915196369588,0.0002115176713399965
claim,not verified,active,0.18244571456264216,0.061836481873555595,0.00361650507491981,0.001973327517847786
claim,not verified,banned,0.21060131091479053,0.060000931670210665,0.002271631190126488,0.0008001402985729004
claim,not verified,active,0.35842649678331173,0.0464498058292581,0.0026398093518562094,0.0017498898296745375
claim,not verified,banned,0.5170192719486081,0.18149892933618844,0.0011820128479657387,0.000582441113490364
claim,not verified,active,0.4181867828073165,0.11941088229429146,0.008601780178742998,0.0010253702663016878
claim,not verified,active,0.38135911531126593,0.07432862891092724,0.00469612170488102,0.002129129858244775
claim,not verified,active,0.42218260682272907,0.06124010950828288,0.005746340128608565,0.003391993324383745
claim,not verified,active,0.27243936053947504,0.058760700990054794,0.0026832333271721103,0.00042921809117038844
claim,not verified,active,0.4643781824222639,0.16356297958331648,0.008038365572407039,0.0012929145441410643
claim,not verified,under review,0.4450131189088028,0.10215174769763921,0.0032876920689438997,0.0008088195243072363
claim,not verified,under review,0.5288540268270223,0.16523803712291835,0.004142766800173078,0.0010384653789400108
claim,not verified,active,0.19272393781405553,0.050906485173040174,0.0032879992450871687,0.001170704663945835
claim,not verified,active,0.30257175172902556,0.05807919009289456,0.0054574784348223795,0.00027400703353392845
claim,not verified,active,0.06270480722435516,0.021316173687341157,0.001395122478775753,0.0003244470880873844
claim,not verified,active,0.060470174238166224,0.003922191539796192,0.00020771730896116907,2.4437330466019892e-05
claim,not verified,under review,0.6310260475651189,0.04766930917327293,0.011698754246885617,0.0016013590033975085
claim,not verified,active,0.20012659830358273,0.07733890365869098,0.0017470565894417015,2.53196607165464e-05
claim,not verified,active,0.2500877403624139,0.06018065278829636,0.0009420544174963518,9.235827622513254e-06
claim,not verified,active,0.6147087129052246,0.0039616099560992974,0.0017402080339604235,0.00020434261004838306
claim,not verified,active,0.45654437869822484,0.050532544378698224,0.011353057199211045,0.004871794871794872
claim,not verified,under review,0.12314221678243868,0.04867590723402902,0.001589547138020378,0.0008027213047002909
claim,not verified,active,0.03751102156676147,0.008855494285174232,0.00043048300411581083,0.00020103774811499795
claim,not verified,banned,0.36421197258887134,0.0716564505906324,0.002941464223883073,8.401145107981301e-05
claim,not verified,under review,0.5441930794807104,0.14404103523750647,0.007201216353945631,0.001888021921104075
claim,not verified,active,0.6112093876190123,0.1586684510799096,0.009326492053495351,0.004262679213129329
claim,not verified,under review,0.4865646409822938,0.14633864222795623,0.00013346383130171722,1.779517750689563e-05
claim,not verified,under review,0.3862259906558228,0.1403356982176847,0.005759770597977901,0.0018540034113662769
claim,not verified,active,0.2612384389264632,0.03537827912275251,0.004915198878346836,0.0008523926742027739
claim,not verified,active,0.02382356239306346,0.005274028844379976,0.0005462128638555393,0.0002170382240485587
claim,not verified,under review,0.16540063116927636,0.04454683860820117,0.004113691130357629,0.0002681965295772376
claim,not verified,active,0.06652619664792049,0.006558636127069785,0.0003334899725628704,4.0423026977317626e-05
claim,not verified,active,0.2923186344238976,0.032716927453769556,0.006401137980085348,0.0021337126600284497
claim,not verified,active,0.14921868693545348,0.04062102601959103,0.0013336780618148083,0.00012751834099808255
claim,not verified,under review,0.06361243678488257,0.011444175481950676,0.0001814348511085899,5.052616106821491e-05
claim,not verified,under review,0.23181572848207765,0.0303282852335143,0.0021509985077943932,0.00019049433279359938
claim,not verified,active,0.2391835462268211,0.049571859882237466,0.005614785715334543,0.00030609674690317066
claim,not verified,active,0.3522810784558067,0.12885105730334925,0.00806477380929558,0.00021727599803173506
claim,not verified,banned,0.4098457440106557,0.06456072142124304,0.0027719279298738233,0.0017423546987778318
claim,not verified,active,0.3187147921280685,0.08305034019034697,0.005701098053299813,0.0010614736926115845
claim,not verified,active,0.13948961765198592,0.016233636733489154,0.0025128233764368964,0.0012524230796844213
claim,not verified,active,0.39443568286259745,0.0017989330154011003,0.003240192268511881,0.0018683549270692634
claim,not verified,active,0.2751554422150582,0.0367073516282004,0.0022347324469251043,0.0007912449812079317
